train_hadith,train_tags
"['حدثنا', 'ادم', 'حدثنا', 'شعبه', 'حدثنا', 'عمرو', 'بن', 'مره', 'قال', 'سمعت', 'عبد', 'الرحمن', 'بن', 'ابي', 'ليلى', 'قال', 'كان', 'سهل', 'بن', 'حنيف', 'وقيس', 'بن', 'سعد', 'قاعدين', 'بالقادسيه', 'فمروا', 'عليهما', 'بجنازه', 'فقاما', 'فقيل', 'لهما', 'انها', 'من', 'اهل', 'الارض', 'اي', 'من', 'اهل', 'الذمه', 'فقالا', 'ان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'مرت', 'به', 'جنازه', 'فقام', 'فقيل', 'له', 'انها', 'جنازه', 'يهودي', 'فقال', 'اليست', 'نفسا', 'وقال', 'ابو', 'حمزه', 'عن', 'الاعمش', 'عن', 'عمرو', 'عن', 'ابن', 'ابي', 'ليلى', 'قال', 'كنت', 'مع', 'قيس', 'وسهل', 'رضي', 'الله', 'عنهما', 'فقالا', 'كنا', 'مع', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'وقال', 'زكرياء', 'عن', 'الشعبي', 'عن', 'ابن', 'ابي', 'ليلى', 'كان', 'ابو', 'مسعود', 'وقيس', 'يقومان', 'للجنازه']","['O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'B_rawy', 'I_rawy', 'I_rawy']"
"['حدثنا', 'محمد', 'بن', 'سنان', 'حدثنا', 'فليح', 'حدثنا', 'هلال', 'عن', 'عطاء', 'بن', 'يسار', 'قال', 'لقيت', 'عبد', 'الله', 'بن', 'عمرو', 'بن', 'العاص', 'رضي', 'الله', 'عنه', 'قلت', 'اخبرني', 'عن', 'صفه', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'في', 'التوراه', 'قال', 'اجل', 'والله', 'انه', 'لموصوف', 'في', 'التوراه', 'ببعض', 'صفته', 'في', 'القران', 'يا', 'ايها', 'النبي', 'انا', 'ارسلناك', 'شاهدا', 'ومبشرا', 'ونذيرا', 'وحرزا', 'للاميين', 'انت', 'عبدي', 'ورسولي', 'سميتك', 'المتوكل', 'ليس', 'بفظ', 'ولا', 'غليظ', 'ولا', 'سخاب', 'في', 'الاسواق', 'ولا', 'يدفع', 'بالسيئه', 'السيئه', 'ولكن', 'يعفو', 'ويغفر', 'ولن', 'يقبضه', 'الله', 'حتى', 'يقيم', 'به', 'المله', 'العوجاء', 'بان', 'يقولوا', 'لا', 'اله', 'الا', 'الله', 'ويفتح', 'بها', 'اعينا', 'عميا', 'واذانا', 'صما', 'وقلوبا', 'غلفا', 'تابعه', 'عبد', 'العزيز', 'بن', 'ابي', 'سلمه', 'عن', 'ج', 'ص', 'هلال', 'وقال', 'سعيد', 'عن', 'هلال', 'عن', 'عطاء', 'عن', 'ابن', 'سلام', 'غلف', 'كل', 'شيء', 'في', 'غلاف', 'سيف', 'اغلف', 'وقوس', 'غلفاء', 'ورجل', 'اغلف', 'اذا', 'لم', 'يكن', 'مختونا']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عثمان', 'حدثنا', 'جرير', 'عن', 'منصور', 'عن', 'ابراهيم', 'عن', 'الاسود', 'عن', 'عائشه', 'رضي', 'الله', 'عنها', 'خرجنا', 'مع', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'ولا', 'نرى', 'الا', 'انه', 'الحج', 'فلما', 'قدمنا', 'تطوفنا', 'بالبيت', 'فامر', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'من', 'لم', 'يكن', 'ساق', 'الهدي', 'ان', 'يحل', 'فحل', 'من', 'لم', 'يكن', 'ساق', 'الهدي', 'ونساؤه', 'لم', 'يسقن', 'فاحللن', 'قالت', 'عائشه', 'رضي', 'الله', 'عنها', 'فحضت', 'فلم', 'اطف', 'بالبيت', 'فلما', 'كانت', 'ليله', 'الحصبه', 'قالت', 'يا', 'رسول', 'الله', 'يرجع', 'الناس', 'بعمره', 'وحجه', 'وارجع', 'انا', 'بحجه', 'قال', 'وما', 'طفت', 'ليالي', 'قدمنا', 'مكه', 'قلت', 'لا', 'قال', 'فاذهبي', 'مع', 'اخيك', 'الى', 'التنعيم', 'فاهلي', 'بعمره', 'ثم', 'ج', 'ص', 'موعدك', 'كذا', 'وكذا', 'قالت', 'صفيه', 'ما', 'اراني', 'الا', 'حابستهم', 'قال', 'عقرى', 'حلقى', 'او', 'ما', 'طفت', 'يوم', 'النحر', 'قالت', 'قلت', 'بلى', 'قال', 'لا', 'باس', 'انفري', 'قالت', 'عائشه', 'رضي', 'الله', 'عنها', 'فلقيني', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'وهو', 'مصعد', 'من', 'مكه', 'وانا', 'منهبطه', 'عليها', 'او', 'انا', 'مصعده', 'وهو', 'منهبط', 'منها']","['O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_plc', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O']"
"['حدثنا', 'يحيى', 'بن', 'بكير', 'قال', 'حدثنا', 'الليث', 'عن', 'عقيل', 'عن', 'ابن', 'شهاب', 'عن', 'عبد', 'الله', 'بن', 'عامر', 'بن', 'ربيعه', 'ان', 'عامر', 'بن', 'ربيعه', 'اخبره', 'قال', 'رايت', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'وهو', 'على', 'الراحله', 'يسبح', 'يومئ', 'براسه', 'قبل', 'اي', 'وجه', 'توجه', 'ولم', 'يكن', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'يصنع', 'ذلك', 'في', 'الصلاه', 'المكتوبه', 'وقال', 'الليث', 'حدثني', 'يونس', 'عن', 'ابن', 'شهاب', 'قال', 'قال', 'سالم', 'كان', 'عبد', 'الله', 'يصلي', 'على', 'دابته', 'من', 'الليل', 'وهو', 'مسافر', 'ما', 'يبالي', 'حيث', 'ما', 'كان', 'وجهه', 'قال', 'ابن', 'عمر', 'وكان', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'يسبح', 'على', 'الراحله', 'قبل', 'اي', 'وجه', 'توجه', 'ويوتر', 'عليها', 'غير', 'انه', 'لا', 'يصلي', 'عليها', 'المكتوبه']","['O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'B_Time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عباس', 'بن', 'الحسين', 'حدثنا', 'مبشر', 'عن', 'الاوزاعي', 'ح', 'وحدثني', 'محمد', 'بن', 'مقاتل', 'ابو', 'الحسن', 'قال', 'اخبرنا', 'عبد', 'الله', 'اخبرنا', 'الاوزاعي', 'قال', 'حدثني', 'يحيى', 'بن', 'ابي', 'كثير', 'قال', 'حدثني', 'ابو', 'سلمه', 'بن', 'عبد', 'الرحمن', 'قال', 'حدثني', 'عبد', 'الله', 'بن', 'عمرو', 'بن', 'العاص', 'رضي', 'الله', 'عنهما', 'قال', 'قال', 'لي', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'يا', 'عبد', 'الله', 'لا', 'تكن', 'مثل', 'فلان', 'كان', 'يقوم', 'الليل', 'فترك', 'قيام', 'الليل', 'وقال', 'هشام', 'حدثنا', 'ابن', 'ابي', 'العشرين', 'حدثنا', 'الاوزاعي', 'قال', 'حدثني', 'يحيى', 'عن', 'عمر', 'بن', 'الحكم', 'بن', 'ثوبان', 'قال', 'حدثني', 'ابو', 'سلمه', 'مثله', 'وتابعه', 'عمرو', 'بن', 'ابي', 'سلمه', 'عن', 'الاوزاعي', 'باب']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'O']"
"['حدثنا', 'عبدان', 'عن', 'ابي', 'حمزه', 'عن', 'الاعمش', 'عن', 'ابراهيم', 'عن', 'علقمه', 'قال', 'بينا', 'انا', 'امشي', 'مع', 'عبد', 'الله', 'رضي', 'الله', 'عنه', 'فقال', 'كنا', 'مع', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'فقال', 'من', 'استطاع', 'الباءه', 'فليتزوج', 'فانه', 'اغض', 'للبصر', 'واحصن', 'للفرج', 'ومن', 'لم', 'يستطع', 'فعليه', 'بالصوم', 'فانه', 'له', 'وجاء']","['O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'ابو', 'عاصم', 'الضحاك', 'بن', 'مخلد', 'عن', 'زكرياء', 'بن', 'اسحاق', 'عن', 'يحيى', 'بن', 'عبد', 'الله', 'بن', 'صيفي', 'عن', 'ابي', 'معبد', 'عن', 'ابن', 'عباس', 'رضي', 'الله', 'عنهما', 'ان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'بعث', 'معاذا', 'رضي', 'الله', 'عنه', 'الى', 'اليمن', 'فقال', 'ادعهم', 'الى', 'شهاده', 'ان', 'لا', 'اله', 'الا', 'الله', 'واني', 'رسول', 'الله', 'فان', 'هم', 'اطاعوا', 'لذلك', 'فاعلمهم', 'ان', 'الله', 'قد', 'افترض', 'عليهم', 'خمس', 'صلوات', 'في', 'كل', 'يوم', 'وليله', 'فان', 'هم', 'اطاعوا', 'لذلك', 'فاعلمهم', 'ان', 'الله', 'افترض', 'عليهم', 'صدقه', 'في', 'اموالهم', 'تؤخذ', 'من', 'اغنيائهم', 'وترد', 'على', 'فقرائهم']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عبد', 'الله', 'بن', 'يوسف', 'حدثنا', 'الليث', 'قال', 'حدثني', 'سعيد', 'المقبري', 'عن', 'ابيه', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'انه', 'سمعه', 'يقول', 'قال', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'ج', 'ص', 'اذا', 'زنت', 'الامه', 'فتبين', 'زناها', 'فليجلدها', 'ولا', 'يثرب', 'ثم', 'ان', 'زنت', 'فليجلدها', 'ولا', 'يثرب', 'ثم', 'ان', 'زنت', 'الثالثه', 'فليبعها', 'ولو', 'بحبل', 'من', 'شعر']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'قبيصه', 'حدثنا', 'سفيان', 'عن', 'هشام', 'عن', 'ام', 'الهذيل', 'عن', 'ام', 'عطيه', 'رضي', 'الله', 'عنها', 'قالت', 'ضفرنا', 'شعر', 'بنت', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'تعني', 'ثلاثه', 'قرون', 'وقال', 'وكيع', 'قال', 'سفيان', 'ناصيتها', 'وقرنيها']","['O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'O', 'B_rawy', 'O', 'O']"
"['حدثنا', 'اسماعيل', 'قال', 'حدثني', 'مالك', 'عن', 'ابن', 'شهاب', 'عن', 'سعيد', 'بن', 'المسيب', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'ان', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'نعى', 'النجاشي', 'في', 'اليوم', 'الذي', 'مات', 'فيه', 'خرج', 'الى', 'المصلى', 'فصف', 'بهم', 'وكبر', 'اربعا']","['O', 'B_rawy', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'ابو', 'الوليد', 'حدثنا', 'شعبه', 'قال', 'اخبرني', 'عبد', 'الله', 'بن', 'ابي', 'السفر', 'عن', 'الشعبي', 'عن', 'عدي', 'بن', 'حاتم', 'رضي', 'الله', 'عنه', 'قال', 'سالت', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'عن', 'المعراض', 'فقال', 'اذا', 'اصاب', 'بحده', 'فكل', 'واذا', 'اصاب', 'بعرضه', 'فقتل', 'فلا', 'تاكل', 'فانه', 'وقيذ', 'قلت', 'يا', 'رسول', 'الله', 'ارسل', 'كلبي', 'واسمي', 'فاجد', 'معه', 'على', 'الصيد', 'كلبا', 'اخر', 'لم', 'اسم', 'عليه', 'ولا', 'ادري', 'ايهما', 'اخذ', 'قال', 'لا', 'تاكل', 'انما', 'سميت', 'على', 'كلبك', 'ولم', 'تسم', 'على', 'الاخر']","['O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'يعقوب', 'بن', 'ابراهيم', 'حدثنا', 'هشيم', 'اخبرنا', 'ابو', 'بشر', 'عن', 'سعيد', 'بن', 'جبير', 'عن', 'ابن', 'عباس', 'رضي', 'الله', 'عنه', 'ان', 'رجلا', 'كان', 'مع', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'فوقصته', 'ناقته', 'وهو', 'محرم', 'فمات', 'فقال', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'اغسلوه', 'بماء', 'وسدر', 'وكفنوه', 'في', 'ثوبيه', 'ولا', 'تمسوه', 'بطيب', 'ولا', 'تخمروا', 'راسه', 'فانه', 'يبعث', 'يوم', 'القيامه', 'ملبيا']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Month', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عمران', 'بن', 'ميسره', 'حدثنا', 'عباد', 'بن', 'العوام', 'اخبرنا', 'يحيى', 'بن', 'ابي', 'اسحاق', 'حدثنا', 'عبد', 'الرحمن', 'بن', 'ابي', 'بكره', 'عن', 'ابيه', 'رضي', 'الله', 'عنه', 'قال', 'نهى', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'عن', 'الفضه', 'بالفضه', 'والذهب', 'بالذهب', 'الا', 'سواء', 'بسواء', 'وامرنا', 'ان', 'نبتاع', 'الذهب', 'بالفضه', 'كيف', 'شئنا', 'والفضه', 'بالذهب', 'كيف', 'شئنا']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'ابن', 'نمير', 'حدثنا', 'ابن', 'فضيل', 'حدثنا', 'الاعمش', 'عن', 'ابراهيم', 'عن', 'علقمه', 'عن', 'عبد', 'الله', 'رضي', 'الله', 'عنه', 'قال', 'كنا', 'نسلم', 'على', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'وهو', 'في', 'الصلاه', 'فيرد', 'ج', 'ص', 'علينا', 'فلما', 'رجعنا', 'من', 'عند', 'النجاشي', 'سلمنا', 'عليه', 'فلم', 'يرد', 'علينا', 'وقال', 'ان', 'في', 'الصلاه', 'شغلا', 'حدثنا', 'ابن', 'نمير', 'حدثنا', 'اسحاق', 'بن', 'منصور', 'السلولي', 'حدثنا', 'هريم', 'بن', 'سفيان', 'عن', 'الاعمش', 'عن', 'ابراهيم', 'عن', 'علقمه', 'عن', 'عبد', 'الله', 'رضي', 'الله', 'عنه', 'عن', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'نحوه']","['O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عثمان', 'بن', 'الهيثم', 'اخبرنا', 'ابن', 'جريج', 'قال', 'عمرو', 'بن', 'دينار', 'قال', 'ابن', 'عباس', 'رضي', 'الله', 'عنهما', 'كان', 'ذو', 'المجاز', 'وعكاظ', 'متجر', 'الناس', 'في', 'الجاهليه', 'فلما', 'جاء', 'الاسلام', 'كانهم', 'كرهوا', 'ذلك', 'حتى', 'نزلت', 'سوره', 'البقره', 'ايه', 'ليس', 'عليكم', 'جناح', 'ان', 'تبتغوا', 'فضلا', 'من', 'ربكم', 'في', 'مواسم', 'الحج']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عبد', 'الله', 'بن', 'يوسف', 'اخبرنا', 'مالك', 'عن', 'عبد', 'الله', 'بن', 'دينار', 'عن', 'عبد', 'الله', 'بن', 'عمر', 'رضي', 'الله', 'عنه', 'ان', 'رجلا', 'ذكر', 'للنبي', 'صلى', 'الله', 'عليه', 'وسلم', 'انه', 'يخدع', 'في', 'البيوع', 'فقال', 'اذا', 'بايعت', 'فقل', 'لا', 'خلابه']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Mon', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
